"p","label"
"http://orkg.org/orkg/predicate/P68079","Economy (Real News)"
"http://orkg.org/orkg/predicate/P68080","Economy (Fake News)"
"http://orkg.org/orkg/predicate/P68081","Health (Real News)"
"http://orkg.org/orkg/predicate/P68082","Health (Fake News)"
"http://orkg.org/orkg/predicate/P68083","Science (Real News)"
"http://orkg.org/orkg/predicate/P68084","Science (Fake News)"
"http://orkg.org/orkg/predicate/P68085","Security (Real News)"
"http://orkg.org/orkg/predicate/P68086","Security (Fake News)"
"http://orkg.org/orkg/predicate/P68087","Society (Real News)"
"http://orkg.org/orkg/predicate/P68088","Society (Fake News)"
"http://orkg.org/orkg/predicate/P68089","Sport (Real News)"
"http://orkg.org/orkg/predicate/P68090","Sport (Fake News)"
"http://orkg.org/orkg/predicate/P68091","Precision score for Fake News (Fake-P)"
"http://orkg.org/orkg/predicate/P68093","F1-score for Fake News (Fake-F1)"
"http://orkg.org/orkg/predicate/P68094","Test Set Fake-F1"
"http://orkg.org/orkg/predicate/P68095","Recall score for Fake News (Fake-R)"
"http://orkg.org/orkg/predicate/P68096","Business (Real News)"
"http://orkg.org/orkg/predicate/P68097","Business (Fake News)"
"http://orkg.org/orkg/predicate/P68098","Showbiz (Real News)"
"http://orkg.org/orkg/predicate/P68099","Showbiz (Fake News)"
"http://orkg.org/orkg/predicate/P68100","Control"
"http://orkg.org/orkg/predicate/P68103","Cropping System"
"http://orkg.org/orkg/predicate/P68104","Control Result Nutrients"
"http://orkg.org/orkg/predicate/P68105","Treatment Result Nutrients"
"http://orkg.org/orkg/predicate/P68108","Type of Soil Nutrient"
"http://orkg.org/orkg/predicate/P68109","Number of replicates"
"http://orkg.org/orkg/predicate/P68110","Legume Treatment"
"http://orkg.org/orkg/predicate/P68111","Real News (Validation)"
"http://orkg.org/orkg/predicate/P68112","Fake News (Validation)"
"http://orkg.org/orkg/predicate/P68113","True"
"http://orkg.org/orkg/predicate/P68114","Partially False"
"http://orkg.org/orkg/predicate/P68115","Other"
"http://orkg.org/orkg/predicate/P68116","Precision (False News)"
"http://orkg.org/orkg/predicate/P68117","Precision (Other)"
"http://orkg.org/orkg/predicate/P68118","Precision (Partially False)"
"http://orkg.org/orkg/predicate/P68119","Precision (True News)"
"http://orkg.org/orkg/predicate/P68120","Recall (False News)"
"http://orkg.org/orkg/predicate/P68121","Recall (Other)"
"http://orkg.org/orkg/predicate/P68122","Recall (Partially False)"
"http://orkg.org/orkg/predicate/P68123","Recall (True News)"
"http://orkg.org/orkg/predicate/P68124","F1-score (False News)"
"http://orkg.org/orkg/predicate/P68125","F1-score (Other)"
"http://orkg.org/orkg/predicate/P68126","F1-score (Partially False)"
"http://orkg.org/orkg/predicate/P68127","F1-score (True News)"
"http://orkg.org/orkg/predicate/P68128","Precision (Macro average)"
"http://orkg.org/orkg/predicate/P68129","Precision (Weighted average)"
"http://orkg.org/orkg/predicate/P68130","Recall (Macro average)"
"http://orkg.org/orkg/predicate/P68131","Recall (Weighted average)"
"http://orkg.org/orkg/predicate/P68132","F1-score (Macro average)"
"http://orkg.org/orkg/predicate/P68133","F1-score (Weighted average)"
"http://orkg.org/orkg/predicate/P68134","Real News (Testing size)"
"http://orkg.org/orkg/predicate/P68135","Fake News (Testing size)"
"http://orkg.org/orkg/predicate/P68136","Fake News (Training size)"
"http://orkg.org/orkg/predicate/P68137","Real News (Training size)"
"http://orkg.org/orkg/predicate/P68139","Accuracy for Bag of Words (BOW)"
"http://orkg.org/orkg/predicate/P68140","Accuracy for Part-of-speech tag (POS)"
"http://orkg.org/orkg/predicate/P68141","Accuracy for BOW+POS"
"http://orkg.org/orkg/predicate/P68142","Samples per Class"
"http://orkg.org/orkg/predicate/P68143","Unique Tokens"
"http://orkg.org/orkg/predicate/P68145","Accuracy for Portuguese Language"
"http://orkg.org/orkg/predicate/P68146","Accuracy for English Language"
"http://orkg.org/orkg/predicate/P68147","Accuracy for Spanish Language"
"http://orkg.org/orkg/predicate/P68148","Test Accuracy"
"http://orkg.org/orkg/predicate/P68149","Accuracy in Development set (Dev_Acc)"
"http://orkg.org/orkg/predicate/P68150","Accuracy with ELMo"
"http://orkg.org/orkg/predicate/P68151","Accuracy with BERT embedding"
"http://orkg.org/orkg/predicate/P68152","Accuracy with BERTO embedding"
"http://orkg.org/orkg/predicate/P68153","Accuracy with GLOVE embedding"
"http://orkg.org/orkg/predicate/P69000","receiver operating characteristic"
"http://orkg.org/orkg/predicate/P69002","Natural Language Processing (NLP) Technique"
"http://orkg.org/orkg/predicate/P69003","Modality"
"http://orkg.org/orkg/predicate/P69005","Propagation Trees Size"
"http://orkg.org/orkg/predicate/P69007","Data"
"http://orkg.org/orkg/predicate/P69008","Material"
"http://orkg.org/orkg/predicate/P69009","has upper limit for 68% confidence interval"
"http://orkg.org/orkg/predicate/P69010","has lower limit for 68% confidence interval"
"http://orkg.org/orkg/predicate/P69012","threat model"
"http://orkg.org/orkg/predicate/P69013","verification"
"http://orkg.org/orkg/predicate/P69014","Experimental Design"
"http://orkg.org/orkg/predicate/P69015","Experimental Setup"
"http://orkg.org/orkg/predicate/P69016","Planting design"
"http://orkg.org/orkg/predicate/P69017","feature importance score"
"http://orkg.org/orkg/predicate/P7","affiliation"
"http://orkg.org/orkg/predicate/P7000","has material"
"http://orkg.org/orkg/predicate/P70000","Technique"
"http://orkg.org/orkg/predicate/P70001","time interval"
"http://orkg.org/orkg/predicate/P70002","forecast horizon"
"http://orkg.org/orkg/predicate/P70006","used methodology"
"http://orkg.org/orkg/predicate/P70007","criteria"
"http://orkg.org/orkg/predicate/P70008","used dimensions for analysis"
"http://orkg.org/orkg/predicate/P70010","Knowledge Graph Construction phases"
"http://orkg.org/orkg/predicate/P70012","major challenges"
"http://orkg.org/orkg/predicate/P70013","common approaches"
"http://orkg.org/orkg/predicate/P70014","common applications"
"http://orkg.org/orkg/predicate/P70015","venue investigated"
"http://orkg.org/orkg/predicate/P70016","number secretors"
"http://orkg.org/orkg/predicate/P70017","number non secretors"
"http://orkg.org/orkg/predicate/P70019","owner"
"http://orkg.org/orkg/predicate/P7002","has user license"
"http://orkg.org/orkg/predicate/P70020","topic investigated"
"http://orkg.org/orkg/predicate/P70021","owner "
"http://orkg.org/orkg/predicate/P70022","Dataset Domain"
"http://orkg.org/orkg/predicate/P70023","Dataset Subdomain"
"http://orkg.org/orkg/predicate/P70028","Power: standing long jump (cm) mean"
"http://orkg.org/orkg/predicate/P70029","Power: standing long jump (cm) standard deviation"
"http://orkg.org/orkg/predicate/P7003","has number"
"http://orkg.org/orkg/predicate/P70038","Flexibility: Stand-and-reach (cm) mean"
"http://orkg.org/orkg/predicate/P70039","Flexibility: Stand-and-reach (cm) standard deviation"
"http://orkg.org/orkg/predicate/P7004","unit"
"http://orkg.org/orkg/predicate/P70042","Orthorgraphy-based classes"
"http://orkg.org/orkg/predicate/P70043","Semantics-based classes"
"http://orkg.org/orkg/predicate/P7005","targeting"
"http://orkg.org/orkg/predicate/P70050","Endurance: 6-min run (m) mean"
"http://orkg.org/orkg/predicate/P70051","Speed: 50-m sprint (s) mean"
"http://orkg.org/orkg/predicate/P70052","Speed: 50-m sprint (s) standard deviation"
"http://orkg.org/orkg/predicate/P70055","Power: Ball-push (m) mean"
"http://orkg.org/orkg/predicate/P70056","Power: Ball push (m) standard deviation"
"http://orkg.org/orkg/predicate/P70057","Power: Triple-hop (m) mean"
"http://orkg.org/orkg/predicate/P70058","Power: Triple-hop (m) standard deviation"
"http://orkg.org/orkg/predicate/P70061","Endurance: 9-min run (m) mean"
"http://orkg.org/orkg/predicate/P70062","Endurance: 9-min run (m) standard deviation"
"http://orkg.org/orkg/predicate/P70063","Endurance: 6-min run (m) standard deviation"
"http://orkg.org/orkg/predicate/P7007","in presence of"
"http://orkg.org/orkg/predicate/P7008","by using"
"http://orkg.org/orkg/predicate/P7009","Supports RDF"
"http://orkg.org/orkg/predicate/P7010","Uses graph store"
"http://orkg.org/orkg/predicate/P7011","Performed at"
"http://orkg.org/orkg/predicate/P7012","Cohort size"
"http://orkg.org/orkg/predicate/P7013","Has formula"
"http://orkg.org/orkg/predicate/P7014","Demo video"
"http://orkg.org/orkg/predicate/P7015","Architecture"
"http://orkg.org/orkg/predicate/P7016","Figure"
"http://orkg.org/orkg/predicate/P7017","R8136"
"http://orkg.org/orkg/predicate/P7018","R8138"
"http://orkg.org/orkg/predicate/P7019","R8141"
"http://orkg.org/orkg/predicate/P7020","R8145"
"http://orkg.org/orkg/predicate/P7021","R8148"
"http://orkg.org/orkg/predicate/P7022","R8150"
"http://orkg.org/orkg/predicate/P7023","R8156"
"http://orkg.org/orkg/predicate/P7024","R8160"
"http://orkg.org/orkg/predicate/P7025","R8167"
"http://orkg.org/orkg/predicate/P7026","R8168"
"http://orkg.org/orkg/predicate/P7027","R8169"
"http://orkg.org/orkg/predicate/P7028","R8171"
"http://orkg.org/orkg/predicate/P7029","R8176"
"http://orkg.org/orkg/predicate/P7030","R8179"
"http://orkg.org/orkg/predicate/P7031","R8183"
"http://orkg.org/orkg/predicate/P7032","R8180"
"http://orkg.org/orkg/predicate/P7033","Material"
"http://orkg.org/orkg/predicate/P7034","Ontology"
"http://orkg.org/orkg/predicate/P7035","Full name"
"http://orkg.org/orkg/predicate/P7036","Example class"
"http://orkg.org/orkg/predicate/P7037","Description"
"http://orkg.org/orkg/predicate/P7038","Class count"
"http://orkg.org/orkg/predicate/P7039","Object property count"
"http://orkg.org/orkg/predicate/P7040","Data property count"
"http://orkg.org/orkg/predicate/P7041","Uses ontology"
"http://orkg.org/orkg/predicate/P7042","IRI"
"http://orkg.org/orkg/predicate/P7043","Website"
"http://orkg.org/orkg/predicate/P7044","Has video"
"http://orkg.org/orkg/predicate/P7045","Related video"
"http://orkg.org/orkg/predicate/P7046","Semantic representation"
"http://orkg.org/orkg/predicate/P7047","Scope"
"http://orkg.org/orkg/predicate/P7048","Prospective/retrospective"
"http://orkg.org/orkg/predicate/P7049","Acquisition"
"http://orkg.org/orkg/predicate/P7050","Metadata"
"http://orkg.org/orkg/predicate/P7051","High level claims"
"http://orkg.org/orkg/predicate/P7052","Supports research data"
"http://orkg.org/orkg/predicate/P7053","Natural language statements"
"http://orkg.org/orkg/predicate/P7054","Discourse"
"http://orkg.org/orkg/predicate/P7055","Data type"
"http://orkg.org/orkg/predicate/P7056","Knowledge representation"
"http://orkg.org/orkg/predicate/P7057","has subProblem"
"http://orkg.org/orkg/predicate/P7058","Results from"
"http://orkg.org/orkg/predicate/P7059","Functions identical to"
"http://orkg.org/orkg/predicate/P7061","has characteristic"
"http://orkg.org/orkg/predicate/P7062","achieved by"
"http://orkg.org/orkg/predicate/P7063","establishes"
"http://orkg.org/orkg/predicate/P7064","has length"
"http://orkg.org/orkg/predicate/P7065","has feature"
"http://orkg.org/orkg/predicate/P7066","has function"
"http://orkg.org/orkg/predicate/P7067","deployed in"
"http://orkg.org/orkg/predicate/P7068","Measures"
"http://orkg.org/orkg/predicate/P7069","measured by"
"http://orkg.org/orkg/predicate/P7070","has duration"
"http://orkg.org/orkg/predicate/P7071","Has finding"
"http://orkg.org/orkg/predicate/P7072","has conclusion"
"http://orkg.org/orkg/predicate/P7073","uses tool"
"http://orkg.org/orkg/predicate/P7074","Used for"
"http://orkg.org/orkg/predicate/P7075","has outcome"
"http://orkg.org/orkg/predicate/P7076","Addressed by"
"http://orkg.org/orkg/predicate/P7077","has objective"
"http://orkg.org/orkg/predicate/P7078","has object"
"http://orkg.org/orkg/predicate/P7079","Investigates"
"http://orkg.org/orkg/predicate/P7080","Uses technique"
"http://orkg.org/orkg/predicate/P7081","Analyzed for features"
"http://orkg.org/orkg/predicate/P7082","Implemented as"
"http://orkg.org/orkg/predicate/P7084","Observed in"
"http://orkg.org/orkg/predicate/P7085","has observations"
"http://orkg.org/orkg/predicate/P7086","includes"
"http://orkg.org/orkg/predicate/P7088","At time period"
"http://orkg.org/orkg/predicate/P7089","has cause"
"http://orkg.org/orkg/predicate/P7090","replaced by"
"http://orkg.org/orkg/predicate/P7091","Includes analysis of"
"http://orkg.org/orkg/predicate/P7092","Operates in"
"http://orkg.org/orkg/predicate/P7093","lower than"
"http://orkg.org/orkg/predicate/P7094","applied to"
"http://orkg.org/orkg/predicate/P7095","produces"
"http://orkg.org/orkg/predicate/P7096","confirmed by"
"http://orkg.org/orkg/predicate/P7097","revealed by"
"http://orkg.org/orkg/predicate/P7098","has participants characteristic"
"http://orkg.org/orkg/predicate/P7099","has data"
"http://orkg.org/orkg/predicate/P7100","has evidence"
"http://orkg.org/orkg/predicate/P71000","Coordination: star agility run (s) mean"
"http://orkg.org/orkg/predicate/P71001","Coordination: star agility run (s) standard deviation"
"http://orkg.org/orkg/predicate/P71002","Coordination: Star agility run (m/s) mean"
"http://orkg.org/orkg/predicate/P71003","coordination: Star agility run (m/s) standard deviation"
"http://orkg.org/orkg/predicate/P71004","Speed: 20 m (m/s) mean"
"http://orkg.org/orkg/predicate/P71005","Speed: 20 m (m/s) standard deviation"
"http://orkg.org/orkg/predicate/P71006","Speed: Reaction time (s) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71007","Speed: Reaction time (s) mean aggregate"
"http://orkg.org/orkg/predicate/P71008","Power: Standing long jump (cm) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71009","Power: Standing long jump (cm) mean aggregate"
"http://orkg.org/orkg/predicate/P7101","has elements"
"http://orkg.org/orkg/predicate/P71010","Power: Sit-ups (repetitions in 40s) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71011","Power: Sit-ups (repetions in 40s) mean aggregate"
"http://orkg.org/orkg/predicate/P71012","Power: Push-ups (repetitions in 40s) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71013","Power: Push-ups (repetitions in 40s) mean aggregate"
"http://orkg.org/orkg/predicate/P71014","Flexibility: Stand-and-reach (cm) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71015","Flexibility: Stand-and-reach (cm) mean aggregate"
"http://orkg.org/orkg/predicate/P71016","Endurance: Cycle ergometry test (PWC170) (Watt) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71017","Endurance: Cycle ergometry test (PWC170) (Watt) mean aggregate"
"http://orkg.org/orkg/predicate/P71018","Coordination: Jumping sideways (counts in 15s) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71019","Coordination: Jumping sideways (counts in 15s) mean aggregate"
"http://orkg.org/orkg/predicate/P7102","has reference"
"http://orkg.org/orkg/predicate/P71020","Coordination: Balancing backwards (steps) standard deviation aggregate"
"http://orkg.org/orkg/predicate/P71021","Coordination: Balancing backwards (steps) mean aggregate"
"http://orkg.org/orkg/predicate/P71022","Speed: 20 m Sprint (s) mean aggregate"
"http://orkg.org/orkg/predicate/P71023","Endurance: 6-min run (m) mean aggregate"
"http://orkg.org/orkg/predicate/P71025","used techniques"
"http://orkg.org/orkg/predicate/P71026","Phases"
"http://orkg.org/orkg/predicate/P71027","has types"
"http://orkg.org/orkg/predicate/P71028","Hamming loss"
"http://orkg.org/orkg/predicate/P71029","has Hamming Loss"
"http://orkg.org/orkg/predicate/P7103","method applied to"
"http://orkg.org/orkg/predicate/P71030","has Hierarchical loss"
"http://orkg.org/orkg/predicate/P71031","has ML-accuracy"
"http://orkg.org/orkg/predicate/P71032","subset accuracy"
"http://orkg.org/orkg/predicate/P71035","micro-averaged F-measure "
"http://orkg.org/orkg/predicate/P71036","Model specificity"
"http://orkg.org/orkg/predicate/P71037","Multi-label Classification  categorised in "
"http://orkg.org/orkg/predicate/P71038","definition"
"http://orkg.org/orkg/predicate/P71039","used algorithms"
"http://orkg.org/orkg/predicate/P7104","method applied to elastin yields staining result"
"http://orkg.org/orkg/predicate/P71040","Representation Layer"
"http://orkg.org/orkg/predicate/P71041","classification "
